1406880000,3.449183
1406880600,6.394708
1406881200,3.840358
1406881800,10.506753
1406882400,7.821193
1406883000,7.867298
1406883600,3.998167
1406884200,6.457246
1406884800,7.570599
1406885400,3.095498
1406886000,9.975041
1406886600,7.755219
1406887200,6.095805
1406887800,9.640386
1406888400,7.742122
1406889000,4.925134
1406889600,3.283659
1406890200,11.212242
1406890800,3.829873
1406891400,6.241433
1406892000,5.499264823401321
1406892600,6.454488
1406893200,5.015173
1406893800,11.582786
1406894400,4.543483
1406895000,7.514798
1406895600,4.513275
1406896200,5.499264823401321
1406896800,7.074721
1406897400,4.796228
1406898000,5.914858
1406898600,4.196334
1406899200,8.784908
1406899800,4.846444
1406900400,4.932904
1406901000,6.022062
1406901600,7.073832
1406902200,7.769947
1406902800,8.594723
1406903400,6.035079
1406904000,5.884752
1406904600,7.095041
1406905200,5.747749
1406905800,6.270512
1406906400,6.830132
1406907000,5.091458
1406907600,4.191951
1406908200,5.523228
1406908800,4.176465
1406909400,5.232325
1406910000,4.726376
1406910600,4.946398
1406911200,5.345762
1406911800,6.762606
1406912400,4.641433
1406913000,4.669060
1406913600,4.293280
1406914200,5.911523
1406914800,3.921798
1406915400,4.269343
1406916000,4.640543
1406916600,7.065936
1406917200,6.250202
1406917800,4.266585
1406918400,4.230190
1406919000,4.472096
1406919600,3.564759
1406920200,3.667865
1406920800,6.847399
1406921400,3.418615
1406922000,4.224890
1406922600,4.526651
1406923200,4.880703
1406923800,4.491353
1406924400,5.723664
1406925000,3.981309
1406925600,3.974826
1406926200,3.619630
1406926800,3.909340
1406927400,4.752309
1406928000,3.900194
1406928600,3.932357
1406929200,4.379782
1406929800,3.992911
1406930400,4.207766
1406931000,4.942457
1406931600,3.849492
1406932200,4.036729
1406932800,4.523329
1406933400,5.080394
1406934000,5.245208
1406934600,4.798292
1406935200,4.478031
1406935800,4.499351
1406936400,5.497586
1406937000,4.821921
1406937600,5.643879
1406938200,5.030211
1406938800,5.382410
1406939400,4.853364
1406940000,4.747966
1406940600,4.926143
1406941200,5.463622
1406941800,4.651301
1406942400,4.196026
1406943000,5.390772
1406943600,5.668357
1406944200,5.276933
1406944800,4.617320
1406945400,4.846981
1406946000,3.383435
1406946600,4.322227
1406947200,5.157590
1406947800,4.667321
1406948400,5.378018
1406949000,5.406071
1406949600,5.051442
1406950200,4.779204
1406950800,4.901941
1406951400,5.553625
1406952000,4.547222
1406952600,4.279796
1406953200,4.288926
1406953800,4.914821
1406954400,4.308290
1406955000,5.022349
1406955600,4.562092
1406956200,4.688970
1406956800,4.114758
1406957400,5.097051
1406958000,4.389452
1406958600,4.962990
1406959200,4.821182
1406959800,6.235049
1406960400,7.039725
1406961000,5.115768
1406961600,4.688779
1406962200,6.277156
1406962800,4.867186
1406963400,5.056151
1406964000,4.614489
1406964600,6.839857
1406965200,3.819843
1406965800,8.963262
1406966400,7.486806
1406967000,4.885782
1406967600,4.151130
1406968200,2.938046
1406968800,2.082004
1406969400,6.208261
1406970000,8.279470
1406970600,6.821523
1406971200,3.675712
1406971800,5.499264823401321
1406972400,6.432794
1406973000,6.532731
1406973600,8.798262
1406974200,4.844333
1406974800,7.316940
1406975400,5.499264823401321
1406976000,7.989650
1406976600,6.576026
1406977200,9.935444
1406977800,6.169647
1406978400,5.499264823401321
1406979000,11.648688
1406979600,5.499264823401321
1406980200,10.563653
1406980800,5.062745
1406981400,3.672972
1406982000,5.512621
1406982600,5.499264823401321
1406983200,4.236688
1406983800,5.172624
1406984400,4.963603
1406985000,10.616819
1406985600,5.678561
1406986200,4.842509
1406986800,6.907866
1406987400,7.855931
1406988000,5.499264823401321
1406988600,4.521419
1406989200,4.561441
1406989800,3.718341
1406990400,3.794734
1406991000,5.222420
1406991600,6.127409
1406992200,9.090540
1406992800,8.706298
1406993400,5.589063
1406994000,4.229020
1406994600,4.384005
1406995200,3.906368
1406995800,5.160999
1406996400,4.683528
1406997000,4.691064
1406997600,3.927308
1406998200,3.997200
1406998800,6.164015
1406999400,3.881302
1407000000,4.481899
1407000600,3.905557
1407001200,3.762697
1407001800,5.747908
1407002400,3.873413
1407003000,5.159188
1407003600,4.757557
1407004200,5.550503
1407004800,4.787818
1407005400,4.649849
1407006000,4.197354
1407006600,5.888928
1407007200,4.799643
1407007800,4.691329
1407008400,4.213019
1407009000,4.532809
1407009600,5.278517
1407010200,4.327126
1407010800,5.114362
1407011400,4.341782
1407012000,4.741259
1407012600,4.526533
1407013200,8.535448
1407013800,5.279675
1407014400,4.005254
1407015000,4.005270
1407015600,4.517146
1407016200,3.537316
1407016800,3.923791
1407017400,3.450583
1407018000,4.336028
1407018600,4.097467
1407019200,5.068018
1407019800,4.192181
1407020400,5.025454
1407021000,4.352098
1407021600,4.784074
1407022200,3.492577
1407022800,4.100182
1407023400,4.022141
1407024000,5.108514
1407024600,4.225929
1407025200,4.232312
1407025800,4.753295
1407026400,4.162399
1407027000,3.761724
1407027600,4.129140
1407028200,4.689019
1407028800,3.603509
1407029400,4.697346
1407030000,4.340420
1407030600,4.350806
1407031200,3.962163
1407031800,4.153398
1407032400,4.355568
1407033000,4.489136
1407033600,5.441249
1407034200,5.298201
1407034800,3.811825
1407035400,4.560930
1407036000,4.260737
1407036600,4.654619
1407037200,6.229373
1407037800,4.609647
1407038400,5.448438
1407039000,4.210781
1407039600,5.086734
1407040200,4.479748
1407040800,4.606369
1407041400,3.690271
1407042000,3.946973
1407042600,3.724369
1407043200,3.892688
1407043800,4.191328
1407044400,4.440055
1407045000,3.520056
1407045600,3.457885
1407046200,2.859352
1407046800,4.569051
1407047400,5.581893
1407048000,4.006577
1407048600,6.200716
1407049200,4.846066
1407049800,3.919166
1407050400,5.606804
1407051000,4.238849
1407051600,5.078630
1407052200,6.424596
1407052800,9.480478
1407053400,4.412441
1407054000,7.321733
1407054600,2.089634
1407055200,3.795044
1407055800,3.519390
1407056400,9.376961
1407057000,5.078433
1407057600,6.847637
1407058200,4.393172
1407058800,9.954600
1407059400,5.571788
1407060000,9.448827
1407060600,7.459113
1407061200,5.669716
1407061800,5.499264823401321
1407062400,6.335893
1407063000,5.499264823401321
1407063600,3.924000
1407064200,5.582974
1407064800,10.281169
1407065400,5.499264823401321
1407066000,8.213854
1407066600,5.499264823401321
1407067200,7.069724
1407067800,5.614604
1407068400,5.701552
1407069000,5.488416
1407069600,6.023612
1407070200,5.499264823401321
1407070800,5.718801
1407071400,7.926206
1407072000,5.245490
1407072600,6.296219
1407073200,6.476517
1407073800,5.499264823401321
1407074400,3.691245
1407075000,5.190763
1407075600,3.888898
1407076200,5.092712
1407076800,5.840564
1407077400,6.266862
1407078000,5.116813
1407078600,21.857838
1407079200,4.172860
1407079800,4.399786
1407080400,4.835579
1407081000,4.020846
1407081600,7.061210
1407082200,4.551698
1407082800,5.363409
1407083400,6.520141
1407084000,6.448832
1407084600,5.605646
1407085200,4.963562
1407085800,3.252295
1407086400,4.947557
1407087000,5.512203
1407087600,4.821424
1407088200,4.294042
1407088800,4.742679
1407089400,5.011292
1407090000,4.846164
1407090600,4.614042
1407091200,5.392578
1407091800,3.919943
1407092400,5.567354
1407093000,5.062928
1407093600,3.371054
1407094200,4.822189
1407094800,4.163576
1407095400,5.282690
1407096000,4.405890
1407096600,3.524434
1407097200,3.702184
1407097800,5.644353
1407098400,4.934970
1407099000,5.147619
1407099600,4.926114
1407100200,5.028958
1407100800,4.115771
1407101400,3.903668
1407102000,4.593478
1407102600,4.292163
1407103200,3.903050
1407103800,4.569460
1407104400,5.328768
1407105000,4.647792
1407105600,4.702582
1407106200,3.997430
1407106800,3.882258
1407107400,4.894349
1407108000,4.034878
1407108600,4.435796
1407109200,4.273122
1407109800,3.453569
1407110400,5.741752
1407111000,6.390107
1407111600,4.082868
1407112200,5.356637
1407112800,3.850615
1407113400,5.327630
1407114000,4.106812
1407114600,5.123908
1407115200,4.875846
1407115800,3.927484
1407116400,4.508297
1407117000,4.241458
1407117600,4.430967
1407118200,4.439908
1407118800,6.054494
1407119400,5.046270
1407120000,4.364068
1407120600,5.359223
1407121200,3.839634
1407121800,4.750914
1407122400,5.187823
1407123000,5.262312
1407123600,5.161422
1407124200,4.741401
1407124800,5.692420
1407125400,4.192612
1407126000,4.948084
1407126600,5.299423
1407127200,4.862739
1407127800,4.009853
1407128400,4.955616
1407129000,5.050598
1407129600,5.096738
1407130200,4.683703
1407130800,6.149129
1407131400,5.343854
1407132000,5.885633
1407132600,4.088103
