1406880000,5.666755
1406880600,9.830980
1406881200,8.773834
1406881800,3.390243
1406882400,6.204581
1406883000,5.972646
1406883600,nan
1406884200,0.376030
1406884800,5.353337
1406885400,10.002906
1406886000,8.502702
1406886600,nan
1406887200,8.174695
1406887800,10.308045
1406888400,2.300262
1406889000,11.560050
1406889600,5.789849
1406890200,nan
1406890800,10.212189
1406891400,nan
1406892000,7.585877
1406892600,10.270335
1406893200,8.372903
1406893800,3.097796
1406894400,8.808231
1406895000,nan
1406895600,10.966571
1406896200,10.281933
1406896800,1.293871
1406897400,8.345520
1406898000,9.303002
1406898600,7.298519
1406899200,8.787955
1406899800,8.843811
1406900400,5.443247
1406901000,5.675645
1406901600,7.309853
1406902200,5.868595
1406902800,11.469493
1406903400,8.653515
1406904000,5.960066
1406904600,8.230302
1406905200,8.506944
1406905800,9.555595
1406906400,7.227580
1406907000,5.121625
1406907600,8.869737
1406908200,9.659976
1406908800,9.154604
1406909400,4.070096
1406910000,9.766006
1406910600,6.171219
1406911200,7.817680
1406911800,5.682793
1406912400,8.208007
1406913000,8.427813
1406913600,0.031219
1406914200,9.822568
1406914800,16.963436
1406915400,1.939334
1406916000,18.353231
1406916600,7.634336
1406917200,6.907826
1406917800,31.843326
1406918400,4.545532
1406919000,9.016244
1406919600,6.937253
1406920200,6.331062
1406920800,8.004068
1406921400,8.523376
1406922000,4.699647
1406922600,50.454229
1406923200,7.384376
1406923800,6.097744
1406924400,8.529414
1406925000,12.461491
1406925600,7.058648
1406926200,5.902280
1406926800,8.274037
1406927400,6.944469
1406928000,8.961868
1406928600,8.386289
1406929200,4.223313
1406929800,6.808088
1406930400,19.964043
1406931000,7.209073
1406931600,6.833193
1406932200,6.824583
1406932800,6.555676
1406933400,6.628227
1406934000,7.103543
1406934600,8.801649
1406935200,8.440007
1406935800,5.510084
1406936400,9.565657
1406937000,7.374661
1406937600,6.130039
1406938200,8.193655
1406938800,7.317315
1406939400,12.256338
1406940000,7.457287
1406940600,6.087167
1406941200,6.466257
1406941800,7.274165
1406942400,5.334136
1406943000,9.627627
1406943600,7.169932
1406944200,4.440582
1406944800,10.511324
1406945400,6.453835
1406946000,9.421753
1406946600,8.336993
1406947200,9.182775
1406947800,8.424482
1406948400,10.369369
1406949000,7.579153
1406949600,0.000000
1406950200,6.180241
1406950800,10.584717
1406951400,5.461994
1406952000,10.891381
1406952600,7.468066
1406953200,9.932129
1406953800,9.047887
1406954400,9.804027
1406955000,6.764126
1406955600,5.381323
1406956200,8.566194
1406956800,6.495785
1406957400,5.389699
1406958000,9.004257
1406958600,6.519588
1406959200,6.592222
1406959800,7.078842
1406960400,6.069041
1406961000,10.065161
1406961600,7.868102
1406962200,4.794344
1406962800,7.143865
1406963400,10.145597
1406964000,8.785403
1406964600,0.006701
1406965200,7.020458
1406965800,0.000000
1406966400,3.990496
1406967000,9.752937
1406967600,8.220195
1406968200,0.712916
1406968800,0.513426
1406969400,13.796139
1406970000,5.982978
1406970600,10.030343
1406971200,9.957218
1406971800,nan
1406972400,5.089501
1406973000,9.895007
1406973600,7.656030
1406974200,17.917275
1406974800,10.194525
1406975400,9.564019
1406976000,6.881211
1406976600,nan
1406977200,9.628749
1406977800,15.186528
1406978400,13.012779
1406979000,12.471349
1406979600,8.625067
1406980200,0.000000
1406980800,5.188564
1406981400,nan
1406982000,nan
1406982600,11.228456
1406983200,11.509348
1406983800,7.714106
1406984400,12.756784
1406985000,10.312944
1406985600,7.152151
1406986200,0.837674
1406986800,9.917232
1406987400,7.444659
1406988000,nan
1406988600,7.140746
1406989200,5.037375
1406989800,7.112940
1406990400,8.640416
1406991000,3.802269
1406991600,8.281998
1406992200,7.848403
1406992800,6.229570
1406993400,6.592599
1406994000,9.899744
1406994600,8.362758
1406995200,6.100608
1406995800,8.443709
1406996400,7.056563
1406997000,4.436368
1406997600,11.900921
1406998200,5.022493
1406998800,8.394966
1406999400,6.790781
1407000000,32.139758
1407000600,12.816906
1407001200,9.623337
1407001800,8.476047
1407002400,6.773671
1407003000,7.610500
1407003600,7.611728
1407004200,8.199899
1407004800,8.068749
1407005400,3.075842
1407006000,7.331658
1407006600,10.289916
1407007200,5.699163
1407007800,5.926585
1407008400,12.489230
1407009000,9.900095
1407009600,6.148087
1407010200,8.445763
1407010800,7.563155
1407011400,9.112093
1407012000,8.128805
1407012600,17.309873
1407013200,12.935425
1407013800,9.957594
1407014400,8.152605
1407015000,7.160146
1407015600,10.951619
1407016200,7.488177
1407016800,7.564693
1407017400,8.951752
1407018000,5.953044
1407018600,4.750509
1407019200,5.719246
1407019800,9.216895
1407020400,5.915835
1407021000,71.329030
1407021600,5.771677
1407022200,7.768511
1407022800,10.276887
1407023400,7.961027
1407024000,2.405937
1407024600,8.305462
1407025200,8.619748
